institute,institute_code,course,category,cutoff_rank,year,round
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","EC Electronics","SCG","75964","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","EC Electronics","SCK","88756","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","EC Electronics","SCR","83724","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","EC Electronics","STG","167290","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","2AG","73285","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","2AR","96349","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","2BG","77252","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","2BK","93108","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","3AG","84487","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","3BG","70454","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","GM","69429","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","SCG","68227","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","SCK","85681","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","SCR","69860","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","STG","143263","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","IE Info.Science","STR","199236","2023","R1"
"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore","E168","ME Mechanical","SCG","194443","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","2BG","59201","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","2BK","82511","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","3AR","77296","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","3BG","47190","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","GM","51960","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","SCG","46333","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","SCK","54385","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","SCR","49237","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","AI Artificial Intelligence","STG","114110","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","2AG","79151","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","2BG","77596","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","2BR","82635","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","3AG","109709","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","3AR","122448","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","3BG","84053","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","GM","77945","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","SCG","72905","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","SCK","98229","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","SCR","75657","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CD Computer Sc. and Design","STG","184542","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CE Civil","SCG","109844","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","2AG","45819","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","2AR","56599","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","2BG","40364","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","2BK","46507","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","2BR","42387","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","3AG","41368","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","3BG","36782","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","GM","37935","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","SCG","35628","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","SCK","36283","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","SCR","37385","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","STG","90593","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","STK","97648","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","CS Computers","STR","102238","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","DS Comp. Sc. Engg- Data Sc.","2AG","59656","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","DS Comp. Sc. Engg- Data Sc.","2BG","63072","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","DS Comp. Sc. Engg- Data Sc.","3AG","107382","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","DS Comp. Sc. Engg- Data Sc.","3BR","65089","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","DS Comp. Sc. Engg- Data Sc.","GM","59224","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","DS Comp. Sc. Engg- Data Sc.","SCG","54756","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","DS Comp. Sc. Engg- Data Sc.","SCR","61922","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","DS Comp. Sc. Engg- Data Sc.","STG","113647","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EA Agriculture Engineering","2BG","102683","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EA Agriculture Engineering","3BG","86197","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EA Agriculture Engineering","3BR","94737","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EA Agriculture Engineering","GM","85102","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EA Agriculture Engineering","GMR","93149","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EA Agriculture Engineering","SCG","135564","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EA Agriculture Engineering","STG","97981","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","2AG","66702","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","2BG","70577","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","2BR","78359","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","3AG","71738","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","3BG","61831","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","GM","60378","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","GMR","66827","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","SCG","59544","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","SCK","61398","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","EC Electronics","STK","143247","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","2AG","78477","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","2BG","78899","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","3AG","106473","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","3BG","86682","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","3BR","10834","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","GM","79749","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","SCG","73260","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","SCR","76622","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IC CS-IoT, Cyber Security","STG","192014","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","2AG","51576","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","2BG","49986","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","2BR","51705","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","3AG","45515","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","3BG","46353","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","GM","45607","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","GMK","60826","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","SCG","44170","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","SCR","45399","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","STG","118478","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","IE Info.Science","STR","1793","2023","R1"
"Alva`s Institute of Engineering and Technology Moodabidri,","E169","ME Mechanical","SCG","198254","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","1G","73655","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","2AG","67553","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","2AR","86741","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","2BG","62217","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","3AG","61735","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","3BG","60993","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","GM","60344","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","GMK","83829","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","GMR","70482","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","SCG","119223","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","SCR","202486","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","AI Artificial Intelligence","STG","76909","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CE Civil","GM","193726","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","1G","51481","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","2AG","57199","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","2AK","60115","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","2AR","65827","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","2BG","56950","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","3AG","50304","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","3BG","51755","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","3BR","57901","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","GM","49728","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","GMK","56014","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","CS Computers","SCK","149896","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","EC Electronics","1G","72018","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","EC Electronics","2AG","79844","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","EC Electronics","2AR","96379","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","EC Electronics","2BG","83101","2023","R1"
"Brindavan College of Engineering Yelahanka, Bangalore","E171","EC Electronics","3AG","70830","2023","R1"
